1,Time,Displacement,Force
,(s),(mm),(kN)
"","59.5590","2.0609","0.0002"
"","59.6590","2.0507","0.0002"
"","59.7590","2.0405","0.0002"
"","59.8590","2.0305","0.0002"
"","59.9590","2.0208","0.0002"
"","60.0590","2.0107","0.0002"
"","60.1590","2.0006","0.0002"
"","60.2590","1.9907","0.0002"
"","60.3590","1.9806","0.0002"
"","60.4590","1.9707","0.0002"
"","60.5590","1.9606","0.0002"
"","60.6590","1.9509","0.0002"
"","60.7590","1.9404","0.0002"
"","60.8590","1.9306","0.0002"
"","60.9590","1.9207","0.0002"
"","61.0590","1.9108","0.0002"
"","61.1590","1.9005","0.0002"
"","61.2590","1.8907","0.0002"
"","61.3590","1.8810","0.0001"
"","61.4590","1.8706","0.0002"
"","61.5590","1.8604","0.0002"
"","61.6590","1.8506","0.0002"
"","61.7590","1.8409","0.0001"
"","61.8590","1.8306","0.0002"
"","61.9590","1.8205","0.0001"
"","62.0590","1.8107","0.0001"
"","62.1590","1.8008","0.0001"
"","62.2590","1.7906","0.0001"
"","62.3590","1.7805","0.0001"
"","62.4590","1.7708","0.0001"
"","62.5590","1.7607","0.0001"
"","62.6590","1.7506","0.0001"
"","62.7590","1.7407","0.0001"
"","62.8590","1.7307","0.0001"
"","62.9590","1.7207","0.0001"
"","63.0590","1.7106","0.0001"
"","63.1590","1.7009","0.0001"
"","63.2590","1.6906","0.0001"
"","63.3590","1.6806","0.0001"
"","63.4590","1.6706","0.0001"
"","63.5590","1.6608","0.0001"
"","63.6590","1.6506","0.0001"
"","63.7590","1.6406","0.0001"
"","63.8590","1.6309","0.0001"
"","63.9590","1.6206","0.0001"
"","64.0590","1.6106","0.0001"
"","64.1590","1.6006","0.0001"
"","64.2590","1.5909","0.0001"
"","64.3590","1.5806","0.0001"
"","64.4590","1.5706","0.0001"
"","64.5590","1.5607","0.0001"
"","64.6590","1.5507","0.0001"
"","64.7590","1.5407","0.0001"
"","64.8590","1.5306","0.0001"
"","64.9590","1.5208","0.0001"
"","65.0590","1.5106","0.0001"
"","65.1590","1.5006","0.0001"
"","65.2590","1.4907","0.0001"
"","65.3590","1.4807","0.0001"
"","65.4590","1.4707","0.0000"
"","65.5590","1.4606","0.0000"
"","65.6590","1.4508","0.0000"
"","65.7590","1.4405","0.0001"
"","65.8590","1.4306","0.0000"
"","65.9590","1.4208","0.0000"
"","66.0590","1.4108","0.0000"
"","66.1590","1.4006","0.0000"
"","66.2590","1.3907","0.0000"
"","66.3590","1.3809","0.0000"
"","66.4590","1.3705","0.0000"
"","66.5590","1.3605","0.0000"
"","66.6590","1.3507","0.0000"
"","66.7590","1.3409","0.0000"
"","66.8590","1.3306","0.0000"
"","66.9590","1.3205","0.0000"
"","67.0590","1.3109","0.0000"
"","67.1590","1.3007","0.0000"
"","67.2590","1.2906","0.0000"
"","67.3590","1.2805","0.0000"
"","67.4590","1.2709","0.0000"
"","67.5590","1.2607","0.0000"
"","67.6590","1.2506","0.0000"
"","67.7590","1.2407","0.0000"
"","67.8590","1.2307","0.0000"
"","67.9590","1.2207","0.0000"
"","68.0590","1.2106","0.0000"
"","68.1590","1.2009","0.0000"
"","68.2590","1.1904","0.0000"
"","68.3590","1.1806","0.0000"
"","68.4590","1.1707","0.0000"
"","68.5590","1.1608","0.0000"
"","68.6590","1.1506","0.0000"
"","68.7590","1.1407","0.0000"
"","68.8590","1.1310","0.0000"
"","68.9590","1.1206","0.0000"
"","69.0590","1.1104","0.0000"
"","69.1590","1.1006","0.0000"
"","69.2590","1.0909","0.0000"
"","69.3590","1.0806","0.0000"
"","69.4590","1.0705","0.0000"
"","69.5590","1.0608","0.0000"
"","69.6590","1.0508","0.0000"
"","69.7590","1.0406","0.0000"
"","69.8590","1.0305","0.0000"
"","69.9590","1.0208","0.0000"
"","70.0590","1.0107","0.0000"
"","70.1590","1.0006","0.0000"
"","70.2590","0.9906","0.0000"
"","70.3590","0.9807","0.0000"
"","70.4590","0.9708","0.0000"
"","70.5590","0.9606","0.0000"
"","70.6590","0.9509","0.0000"
"","70.7590","0.9405","0.0000"
"","70.8590","0.9306","0.0000"
"","70.9590","0.9207","0.0000"
"","71.0590","0.9108","0.0000"
"","71.1590","0.9005","0.0000"
"","71.2590","0.8907","0.0000"
"","71.3590","0.8809","0.0000"
"","71.4590","0.8706","0.0000"
"","71.5590","0.8605","0.0000"
"","71.6590","0.8507","0.0000"
"","71.7590","0.8409","0.0000"
"","71.8590","0.8306","0.0000"
"","71.9590","0.8205","0.0000"
"","72.0590","0.8108","0.0000"
"","72.1590","0.8007","0.0000"
"","72.2590","0.7906","0.0000"
"","72.3590","0.7805","0.0000"
"","72.4590","0.7709","0.0000"
"","72.5590","0.7606","0.0000"
"","72.6590","0.7507","0.0000"
"","72.7590","0.7407","0.0000"
"","72.8590","0.7308","0.0000"
"","72.9590","0.7207","0.0000"
"","73.0590","0.7106","0.0000"
"","73.1590","0.7008","0.0000"
"","73.2590","0.6905","0.0000"
"","73.3590","0.6806","0.0000"
"","73.4590","0.6707","0.0000"
"","73.5590","0.6608","0.0000"
"","73.6590","0.6506","0.0000"
"","73.7590","0.6407","0.0000"
"","73.8590","0.6309","0.0000"
"","73.9590","0.6205","0.0000"
"","74.0590","0.6105","0.0000"
"","74.1590","0.6007","0.0000"
"","74.2590","0.5909","0.0000"
"","74.3590","0.5806","0.0000"
"","74.4590","0.5705","0.0000"
"","74.5590","0.5609","0.0000"
"","74.6590","0.5507","0.0000"
"","74.7590","0.5405","0.0000"
"","74.8590","0.5305","0.0000"
"","74.9590","0.5209","0.0000"
"","75.0590","0.5106","0.0000"
"","75.1590","0.5005","0.0000"
"","75.2590","0.4907","0.0000"
"","75.3590","0.4807","0.0000"
"","75.4590","0.4707","0.0000"
"","75.5590","0.4606","0.0000"
"","75.6590","0.4510","0.0000"
"","75.7590","0.4405","0.0000"
"","75.8590","0.4305","0.0000"
"","75.9590","0.4207","0.0000"
"","76.0590","0.4108","0.0000"
"","76.1590","0.4006","0.0000"
"","76.2590","0.3906","0.0000"
"","76.3590","0.3809","0.0000"
"","76.4590","0.3706","0.0000"
"","76.5590","0.3604","0.0000"
"","76.6590","0.3506","0.0000"
